"url","gsc_reason","last_crawled","url_type","current_local_source_expected_route","current_live_production_status","redirect_chain","redirect_hops","final_destination","final_status","robots_allowed","meta_robots","x_robots_tag","declared_canonical","expected_canonical","in_live_sitemap","in_local_sitemap","internal_links_pointing_to_url","live_content_type","live_title","live_h1","local_canonical","local_meta_robots","local_title","local_h1","should_index","required_action","confidence","fetch_error"
"https://sashabd.com/led-display/accessories/power-supply/5v-20a-smps","Page with redirect","2026-06-01","LEGACY URL","out/led-display/accessories/power-supply/5v-20a-smps/index.html","301","https://sashabd.com/led-display/accessories/power-supply/5v-20a-smps [301] -> https://sashabd.com/led-display/accessories/power-supply/5v-20a-smps/ | https://sashabd.com/led-display/accessories/power-supply/5v-20a-smps/ [200]","1","https://sashabd.com/led-display/accessories/power-supply/5v-20a-smps/","200","true","index, follow","","https://sashabd.com/led-display/accessories/power-supply/5v-20a-smps/","https://sashabd.com/led-display/accessories/power-supply/5v-20a-smps/","false","false","0","text/html","5V 20A DC Switch Mode Power Supply (SMPS)","5V 20A DC Switch Mode Power Supply (SMPS)","https://sashabd.com/led-display/accessories/power-supply/5v-20a-smps/","index, follow","5V 20A DC Switch Mode Power Supply (SMPS)","5V 20A DC Switch Mode Power Supply (SMPS)","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/blog/best-corporate-office-led-video-wall","Page with redirect","2026-06-01","LEGACY URL","out/blog/best-corporate-office-led-video-wall/index.html","301","https://sashabd.com/blog/best-corporate-office-led-video-wall [301] -> https://sashabd.com/blog/best-corporate-office-led-video-wall/ | https://sashabd.com/blog/best-corporate-office-led-video-wall/ [200]","1","https://sashabd.com/blog/best-corporate-office-led-video-wall/","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/blog/best-corporate-office-led-video-wall/","https://sashabd.com/blog/best-corporate-office-led-video-wall/","false","false","0","text/html","Best LED Video Wall Solutions for Corporate Offices","Best LED Video Wall Solutions for Corporate Offices","https://sashabd.com/blog/best-corporate-office-led-video-wall/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","Best LED Video Wall Solutions for Corporate Offices","Best LED Video Wall Solutions for Corporate Offices","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/terms","Page with redirect","2026-05-31","LEGACY URL","out/terms/index.html","301","https://sashabd.com/terms [301] -> https://sashabd.com/terms/ | https://sashabd.com/terms/ [200]","1","https://sashabd.com/terms/","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/terms/","https://sashabd.com/terms/","false","false","0","text/html","Terms &amp; Conditions","Terms and Conditions","https://sashabd.com/terms/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","Terms &amp; Conditions","Terms and Conditions","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/blog/indoor-vs-outdoor-led-display-which-one-is-better","Page with redirect","2026-05-31","LEGACY URL","out/blog/indoor-vs-outdoor-led-display-which-one-is-better/index.html","301","https://sashabd.com/blog/indoor-vs-outdoor-led-display-which-one-is-better [301] -> https://sashabd.com/blog/indoor-vs-outdoor-led-display-which-one-is-better/ | https://sashabd.com/blog/indoor-vs-outdoor-led-display-which-one-is-better/ [200]","1","https://sashabd.com/blog/indoor-vs-outdoor-led-display-which-one-is-better/","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/blog/indoor-vs-outdoor-led-display-which-one-is-better/","https://sashabd.com/blog/indoor-vs-outdoor-led-display-which-one-is-better/","false","false","0","text/html","Indoor vs Outdoor LED Display - Which One is Better?","Indoor vs Outdoor LED Display - Which One is Better?","https://sashabd.com/blog/indoor-vs-outdoor-led-display-which-one-is-better/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","Indoor vs Outdoor LED Display - Which One is Better?","Indoor vs Outdoor LED Display - Which One is Better?","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/led-display/accessories/controller/huidu-hd-a5l","Page with redirect","2026-05-24","LEGACY URL","out/led-display/accessories/controller/huidu-hd-a5l/index.html","301","https://sashabd.com/led-display/accessories/controller/huidu-hd-a5l [301] -> https://sashabd.com/led-display/accessories/controller/huidu-hd-a5l/ | https://sashabd.com/led-display/accessories/controller/huidu-hd-a5l/ [200]","1","https://sashabd.com/led-display/accessories/controller/huidu-hd-a5l/","200","true","index, follow","","https://sashabd.com/led-display/accessories/controller/huidu-hd-a5l/","https://sashabd.com/led-display/accessories/controller/huidu-hd-a5l/","false","false","0","text/html","Huidu HD A5L LED Controller","Huidu HD A5L LED Controller","https://sashabd.com/led-display/accessories/controller/huidu-hd-a5l/","index, follow","Huidu HD A5L LED Controller","Huidu HD A5L LED Controller","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/blog/led-display-vs-lcd-video-wall/","Page with redirect","2026-05-24","LEGACY URL","NO GENERATED HTML ROUTE","301","https://sashabd.com/blog/led-display-vs-lcd-video-wall/ [301] -> https://sashabd.com/blog/led-vs-lcd-video-wall/ | https://sashabd.com/blog/led-vs-lcd-video-wall/ [200]","1","https://sashabd.com/blog/led-vs-lcd-video-wall/","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/blog/led-vs-lcd-video-wall/","","false","false","0","text/html","LED Display vs LCD Video Wall","LED Display vs LCD Video Wall","","","","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/led-display/rental/p4-81-rental-led-display/","Page with redirect","2026-05-11","LEGACY URL","out/led-display/rental/p4-81-rental-led-display/index.html","301","https://sashabd.com/led-display/rental/p4-81-rental-led-display/ [301] -> https://sashabd.com/led-display/rental-display/p4-81-rental-led-display/ | https://sashabd.com/led-display/rental-display/p4-81-rental-led-display/ [200]","1","https://sashabd.com/led-display/rental-display/p4-81-rental-led-display/","200","true","index, follow","","https://sashabd.com/led-display/rental-display/p4-81-rental-led-display/","","false","false","0","text/html","P4.81 Rental LED Screen","P4.81 Rental LED Display","","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","LED Display | Bangladesh","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/led-display/rental/p2-6-rental-led-display/","Page with redirect","2026-05-10","LEGACY URL","out/led-display/rental/p2-6-rental-led-display/index.html","301","https://sashabd.com/led-display/rental/p2-6-rental-led-display/ [301] -> https://sashabd.com/led-display/rental-display/p2-6-rental-led-display/ | https://sashabd.com/led-display/rental-display/p2-6-rental-led-display/ [200]","1","https://sashabd.com/led-display/rental-display/p2-6-rental-led-display/","200","true","index, follow","","https://sashabd.com/led-display/rental-display/p2-6-rental-led-display/","","false","false","0","text/html","P2.6 Rental LED Screen","P2.6 Rental LED Display","","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","LED Display | Bangladesh","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/?m=108075082011840","Page with redirect","2026-05-01","PARAMETER/ALTERNATE URL","out/index.html","200","https://sashabd.com/?m=108075082011840 [200]","0","https://sashabd.com/?m=108075082011840","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/","https://sashabd.com/","false","false","0","text/html","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","https://sashabd.com/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","INTENTIONAL ALTERNATE","KEEP VALID CANONICAL EXCLUSION; CURRENT SOURCE STRIPS THE m QUERY AFTER DEPLOYMENT","HIGH",""
"https://sashabd.com/?m=57107159001840","Page with redirect","2026-05-01","PARAMETER/ALTERNATE URL","out/index.html","200","https://sashabd.com/?m=57107159001840 [200]","0","https://sashabd.com/?m=57107159001840","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/","https://sashabd.com/","false","false","0","text/html","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","https://sashabd.com/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","INTENTIONAL ALTERNATE","KEEP VALID CANONICAL EXCLUSION; CURRENT SOURCE STRIPS THE m QUERY AFTER DEPLOYMENT","HIGH",""
"https://sashabd.com/?m=78796290061840","Page with redirect","2026-04-29","PARAMETER/ALTERNATE URL","out/index.html","200","https://sashabd.com/?m=78796290061840 [200]","0","https://sashabd.com/?m=78796290061840","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/","https://sashabd.com/","false","false","0","text/html","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","https://sashabd.com/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","INTENTIONAL ALTERNATE","KEEP VALID CANONICAL EXCLUSION; CURRENT SOURCE STRIPS THE m QUERY AFTER DEPLOYMENT","HIGH",""
"https://sashabd.com/?m=34431148001840","Page with redirect","2026-04-29","PARAMETER/ALTERNATE URL","out/index.html","200","https://sashabd.com/?m=34431148001840 [200]","0","https://sashabd.com/?m=34431148001840","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/","https://sashabd.com/","false","false","0","text/html","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","https://sashabd.com/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","INTENTIONAL ALTERNATE","KEEP VALID CANONICAL EXCLUSION; CURRENT SOURCE STRIPS THE m QUERY AFTER DEPLOYMENT","HIGH",""
"https://sashabd.com/?m=77356682021840","Page with redirect","2026-04-29","PARAMETER/ALTERNATE URL","out/index.html","200","https://sashabd.com/?m=77356682021840 [200]","0","https://sashabd.com/?m=77356682021840","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/","https://sashabd.com/","false","false","0","text/html","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","https://sashabd.com/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","INTENTIONAL ALTERNATE","KEEP VALID CANONICAL EXCLUSION; CURRENT SOURCE STRIPS THE m QUERY AFTER DEPLOYMENT","HIGH",""
"https://sashabd.com/?m=3120286041840","Page with redirect","2026-04-29","PARAMETER/ALTERNATE URL","out/index.html","200","https://sashabd.com/?m=3120286041840 [200]","0","https://sashabd.com/?m=3120286041840","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/","https://sashabd.com/","false","false","0","text/html","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","https://sashabd.com/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","INTENTIONAL ALTERNATE","KEEP VALID CANONICAL EXCLUSION; CURRENT SOURCE STRIPS THE m QUERY AFTER DEPLOYMENT","HIGH",""
"https://sashabd.com/?m=69629199041840","Page with redirect","2026-04-29","PARAMETER/ALTERNATE URL","out/index.html","200","https://sashabd.com/?m=69629199041840 [200]","0","https://sashabd.com/?m=69629199041840","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/","https://sashabd.com/","false","false","0","text/html","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","https://sashabd.com/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","INTENTIONAL ALTERNATE","KEEP VALID CANONICAL EXCLUSION; CURRENT SOURCE STRIPS THE m QUERY AFTER DEPLOYMENT","HIGH",""
"https://sashabd.com/?m=99808998091840","Page with redirect","2026-04-29","PARAMETER/ALTERNATE URL","out/index.html","200","https://sashabd.com/?m=99808998091840 [200]","0","https://sashabd.com/?m=99808998091840","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/","https://sashabd.com/","false","false","0","text/html","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","https://sashabd.com/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","INTENTIONAL ALTERNATE","KEEP VALID CANONICAL EXCLUSION; CURRENT SOURCE STRIPS THE m QUERY AFTER DEPLOYMENT","HIGH",""
"https://sashabd.com/?m=34770489061840","Page with redirect","2026-04-29","PARAMETER/ALTERNATE URL","out/index.html","200","https://sashabd.com/?m=34770489061840 [200]","0","https://sashabd.com/?m=34770489061840","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/","https://sashabd.com/","false","false","0","text/html","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","https://sashabd.com/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","INTENTIONAL ALTERNATE","KEEP VALID CANONICAL EXCLUSION; CURRENT SOURCE STRIPS THE m QUERY AFTER DEPLOYMENT","HIGH",""
"https://sashabd.com/led-display/led-screen-rent-in-bangladesh/","Page with redirect","2026-04-28","LEGACY URL","out/led-display/led-screen-rent-in-bangladesh/index.html","301","https://sashabd.com/led-display/led-screen-rent-in-bangladesh/ [301] -> https://sashabd.com/led-display/rent-guide/ | https://sashabd.com/led-display/rent-guide/ [200]","1","https://sashabd.com/led-display/rent-guide/","200","true","index, follow","","https://sashabd.com/led-display/rent-guide/","","false","false","0","text/html","LED Screen Rent in Bangladesh","LED Screen Rent in Bangladesh","","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","LED Display | Bangladesh","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
